W_CONF_ACC,W_CONF_AEC,W_CONF_A_SUN,W_CONF_A_TEN,W_CONF_BIG_EAST,W_CONF_BIG_SKY,W_CONF_BIG_SOUTH,W_CONF_BIG_TEN,W_CONF_BIG_TWELVE,W_CONF_BIG_WEST,W_CONF_CAA,W_CONF_CUSA,W_CONF_HORIZON,W_CONF_IVY,W_CONF_MAAC,W_CONF_MAC,W_CONF_MEAC,W_CONF_MID_CONT,W_CONF_MVC,W_CONF_MWC,W_CONF_NEC,W_CONF_OVC,W_CONF_PAC_TEN,W_CONF_PAC_TWELVE,W_CONF_PATRIOT,W_CONF_SEC,W_CONF_SOUTHERN,W_CONF_SOUTHLAND,W_CONF_SUMMIT,W_CONF_SUN_BELT,W_CONF_SWAC,W_CONF_WAC,W_CONF_WCC,L_CONF_ACC,L_CONF_AEC,L_CONF_A_SUN,L_CONF_A_TEN,L_CONF_BIG_EAST,L_CONF_BIG_SKY,L_CONF_BIG_SOUTH,L_CONF_BIG_TEN,L_CONF_BIG_TWELVE,L_CONF_BIG_WEST,L_CONF_CAA,L_CONF_CUSA,L_CONF_HORIZON,L_CONF_IVY,L_CONF_MAAC,L_CONF_MAC,L_CONF_MEAC,L_CONF_MID_CONT,L_CONF_MVC,L_CONF_MWC,L_CONF_NEC,L_CONF_OVC,L_CONF_PAC_TEN,L_CONF_PAC_TWELVE,L_CONF_PATRIOT,L_CONF_SEC,L_CONF_SOUTHERN,L_CONF_SOUTHLAND,L_CONF_SUMMIT,L_CONF_SUN_BELT,L_CONF_SWAC,L_CONF_WAC,L_CONF_WCC,SEASON,W_TEAMID,L_TEAMID,W_SCORE,L_SCORE,ROUND,W_REGION,W_SEED,L_REGION,L_SEED,W_SCORE_MEAN,W_FGM_MEAN,W_FGA_MEAN,W_FGM3_MEAN,W_FGA3_MEAN,W_FTM_MEAN,W_FTA_MEAN,W_OR_MEAN,W_DR_MEAN,W_AST_MEAN,W_TO_MEAN,W_STL_MEAN,W_BLK_MEAN,W_PF_MEAN,W_SCORE_MEDIAN,W_FGM_MEDIAN,W_FGA_MEDIAN,W_FGM3_MEDIAN,W_FGA3_MEDIAN,W_FTM_MEDIAN,W_FTA_MEDIAN,W_OR_MEDIAN,W_DR_MEDIAN,W_AST_MEDIAN,W_TO_MEDIAN,W_STL_MEDIAN,W_BLK_MEDIAN,W_PF_MEDIAN,W_SCORE_STDDEV,W_FGM_STDDEV,W_FGA_STDDEV,W_FGM3_STDDEV,W_FGA3_STDDEV,W_FTM_STDDEV,W_FTA_STDDEV,W_OR_STDDEV,W_DR_STDDEV,W_AST_STDDEV,W_TO_STDDEV,W_STL_STDDEV,W_BLK_STDDEV,W_PF_STDDEV,W_WINMARGINMEDIAN,W_WINMARGINMEAN,W_LOSEMARGINMEDIAN,W_LOSEMARGINMEAN,W_WON_CONFERENCE,W_TOTAL_WINS,L_SCORE_MEAN,L_FGM_MEAN,L_FGA_MEAN,L_FGM3_MEAN,L_FGA3_MEAN,L_FTM_MEAN,L_FTA_MEAN,L_OR_MEAN,L_DR_MEAN,L_AST_MEAN,L_TO_MEAN,L_STL_MEAN,L_BLK_MEAN,L_PF_MEAN,L_SCORE_MEDIAN,L_FGM_MEDIAN,L_FGA_MEDIAN,L_FGM3_MEDIAN,L_FGA3_MEDIAN,L_FTM_MEDIAN,L_FTA_MEDIAN,L_OR_MEDIAN,L_DR_MEDIAN,L_AST_MEDIAN,L_TO_MEDIAN,L_STL_MEDIAN,L_BLK_MEDIAN,L_PF_MEDIAN,L_SCORE_STDDEV,L_FGM_STDDEV,L_FGA_STDDEV,L_FGM3_STDDEV,L_FGA3_STDDEV,L_FTM_STDDEV,L_FTA_STDDEV,L_OR_STDDEV,L_DR_STDDEV,L_AST_STDDEV,L_TO_STDDEV,L_STL_STDDEV,L_BLK_STDDEV,L_PF_STDDEV,L_WINMARGINMEDIAN,L_WINMARGINMEAN,L_LOSEMARGINMEDIAN,L_LOSEMARGINMEAN,L_WON_CONFERENCE,L_TOTAL_WINS,W_WLOCN,W_WLOCH,W_WLOCA,L_WLOCN,L_WLOCH,L_WLOCA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1328,1139,65,54,3,W,1,W,12,71.166667,25.266667,56.533333,7.466667,18.966667,13.166667,18.600000,12.133333,24.966667,14.166667,11.800000,6.933333,3.766667,18.600000,69.500,25.000,55.500,8.000,19.000,14.500,19.500,11.000,24.500,14.000,11.000,7.000,4.000,18.000,13.769239413,5.368704592,6.273828177,2.825174154,5.215912864,5.458832384,7.407358909,4.264798471,4.038464436,5.252804394,2.808852969,3.423381369,2.028815418,4.148950831,12.500,15.541667,6.000,7.166667,1,24,68.586207,24.068966,50.655172,8.482759,21.862069,11.965517,16.551724,7.827586,20.379310,12.965517,10.413793,6.344828,1.862069,16.068966,68.000,23.000,50.000,9.000,21.000,11.000,15.000,7.000,21.000,13.000,10.000,6.000,2.000,16.000,7.798888382,3.261584124,5.595124574,2.57211275,4.680690868,5.308233228,6.299581653,2.841892855,4.246122584,3.688619118,4.187713696,2.869492987,1.432384027,4.415322638,12.000,11.500000,10.000,10.800000,0,24,4,15,5,3,11,10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,1257,1122,86,64,1,W,4,W,13,81.833333,27.966667,60.833333,8.433333,23.400000,17.466667,25.100000,13.200000,25.100000,16.600000,13.366667,7.200000,4.733333,22.666667,81.000,28.000,62.000,9.000,24.000,18.000,25.500,13.500,25.000,16.000,12.000,6.500,4.500,22.000,10.907394923,5.549049829,6.848525316,2.68692017,4.132295004,6.916912461,8.968719585,3.836305645,4.404934506,4.445842665,4.398144836,3.604594707,2.690126763,5.351978886,18.000,18.333333,4.000,6.500000,1,24,69.703704,23.555556,52.074074,6.000000,17.185185,16.592593,24.000000,10.629630,24.222222,13.407407,15.222222,7.037037,4.666667,18.666667,71.000,24.000,52.000,5.000,17.000,15.000,22.000,11.000,24.000,13.000,15.000,7.000,4.000,18.000,11.96409633,4.717669976,7.263851114,2.496150837,5.181602358,6.834636128,8.84916335,3.102705432,3.974276286,3.795333714,4.440489725,2.503558667,2.417882131,3.941885589,7.000,7.850000,10.000,14.714286,1,20,0,16,8,3,11,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1393,1264,76,65,1,W,3,W,14,80.103448,29.241379,62.206897,5.241379,15.862069,16.379310,23.620690,14.310345,26.896552,14.965517,13.620690,8.310345,7.275862,16.586207,82.000,29.000,62.000,5.000,16.000,17.000,22.000,14.000,26.000,14.000,13.000,9.000,6.000,17.000,13.438603313,6.769971344,10.300413681,2.41505942,4.364828061,6.360670405,7.757087985,5.568427875,5.287078778,5.666207815,3.940755892,2.465525907,2.97485361,3.923530171,9.000,14.416667,13.000,10.000000,0,24,76.172414,25.931034,57.551724,5.517241,15.827586,18.793103,23.896552,11.310345,23.310345,13.862069,14.206897,9.172414,3.896552,21.931034,75.000,27.000,57.000,5.000,17.000,19.000,24.000,11.000,23.000,13.000,13.000,9.000,4.000,22.000,7.977956067,3.442704896,6.062685708,2.324108001,4.862898621,6.055571897,7.27689508,2.578807089,3.771163614,3.582937063,3.931369354,3.25213084,1.83895976,3.90906485,12.000,12.304348,2.500,6.500000,1,23,1,17,6,4,7,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2003,1448,1190,76,73,1,W,2,W,15,78.413793,26.137931,57.241379,6.103448,17.724138,20.034483,26.620690,14.758621,26.931034,14.586207,15.103448,6.413793,4.379310,18.482759,75.000,25.000,57.000,6.000,18.000,19.000,25.000,14.000,27.000,14.000,15.000,7.000,5.000,18.000,11.977709172,4.525516103,6.743542763,2.143842112,3.272139514,6.721409078,8.79697107,4.239736902,5.32467999,4.127583555,4.730937856,3.235045131,1.801066906,4.38031871,11.500,15.666667,10.000,12.600000,0,24,79.703704,28.074074,61.407407,5.222222,15.185185,18.333333,24.814815,14.000000,24.037037,14.037037,18.740741,10.703704,5.259259,19.518519,81.000,28.000,62.000,5.000,14.000,18.000,23.000,13.000,23.000,15.000,19.000,11.000,5.000,19.000,12.271965613,4.445619529,8.077791282,2.224571419,4.953918752,7.864232575,10.080586987,2.465141578,5.529511642,4.210622876,4.399235843,3.326060432,2.565939594,3.262495211,9.000,9.529412,10.000,10.200000,1,17,1,16,7,4,8,5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1328,1354,71,54,1,W,1,W,16,71.166667,25.266667,56.533333,7.466667,18.966667,13.166667,18.600000,12.133333,24.966667,14.166667,11.800000,6.933333,3.766667,18.600000,69.500,25.000,55.500,8.000,19.000,14.500,19.500,11.000,24.500,14.000,11.000,7.000,4.000,18.000,13.769239413,5.368704592,6.273828177,2.825174154,5.215912864,5.458832384,7.407358909,4.264798471,4.038464436,5.252804394,2.808852969,3.423381369,2.028815418,4.148950831,12.500,15.541667,6.000,7.166667,1,24,72.800000,24.800000,54.366667,5.166667,15.466667,18.033333,25.800000,12.966667,24.266667,10.266667,19.466667,8.000000,2.900000,20.733333,73.500,25.000,54.000,5.000,15.000,19.000,25.500,13.000,26.000,10.000,19.000,8.000,3.000,21.000,9.524559885,4.278252914,6.365225212,2.39371782,4.091482616,6.687524878,8.837225356,3.145695789,5.1590786,3.204881277,4.717782424,2.50516706,2.218262834,4.242098773,7.000,9.550000,11.500,14.500000,1,20,4,15,5,3,8,9
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1393,1400,95,84,5,W,3,X,1,80.103448,29.241379,62.206897,5.241379,15.862069,16.379310,23.620690,14.310345,26.896552,14.965517,13.620690,8.310345,7.275862,16.586207,82.000,29.000,62.000,5.000,16.000,17.000,22.000,14.000,26.000,14.000,13.000,9.000,6.000,17.000,13.438603313,6.769971344,10.300413681,2.41505942,4.364828061,6.360670405,7.757087985,5.568427875,5.287078778,5.666207815,3.940755892,2.465525907,2.97485361,3.923530171,9.000,14.416667,13.000,10.000000,0,24,78.857143,28.000000,62.428571,5.857143,16.785714,17.000000,23.785714,16.178571,26.142857,14.500000,13.428571,6.392857,3.857143,20.357143,77.500,27.000,62.500,5.500,15.500,16.000,24.000,16.000,26.500,14.000,13.500,5.000,4.000,20.000,10.006347186,5.06988205,8.582620579,2.505021357,5.626374054,5.734883521,7.330085879,3.820544595,4.274942339,4.598711559,3.132015964,3.956609913,1.483596306,5.34868825,12.500,14.818182,5.500,6.833333,0,22,1,17,6,3,14,5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2003,1277,1196,68,46,2,X,7,X,2,67.225806,23.032258,51.096774,4.903226,13.387097,16.258065,22.129032,10.677419,24.258065,13.612903,14.548387,6.387097,3.709677,20.032258,68.000,24.000,50.000,5.000,12.000,15.000,22.000,11.000,24.000,13.000,15.000,6.000,4.000,20.000,9.725258094,4.230712115,6.225511144,2.241351378,4.104285687,7.589324674,8.905960308,3.691314942,3.714545598,4.071669805,3.364904308,3.242194936,2.383184844,4.175195564,12.000,14.789474,4.500,7.250000,0,19,75.903226,26.935484,56.516129,8.677419,22.129032,13.354839,18.935484,10.806452,24.258065,16.419355,13.387097,7.774194,4.096774,16.903226,75.000,26.000,55.000,8.000,21.000,15.000,19.000,10.000,25.000,17.000,14.000,8.000,4.000,18.000,11.835975794,4.689957249,6.449139322,2.663169728,4.828677769,5.269714603,6.413192029,3.487304116,3.820713153,5.578376108,3.938505808,3.221900836,2.736845447,4.422328459,12.500,15.958333,4.000,5.000000,0,24,2,14,3,2,15,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1268,1462,77,64,2,X,6,X,3,80.785714,29.428571,63.357143,6.750000,16.964286,15.178571,21.571429,13.750000,26.750000,18.892857,14.107143,10.892857,6.607143,19.000000,80.000,28.000,64.000,6.500,17.000,14.500,21.500,13.000,26.000,17.000,14.000,10.000,6.500,19.000,12.699831259,5.533926183,7.665286296,2.473938156,3.108913637,6.371543063,7.320334828,3.250356134,5.941847861,5.123217153,2.499470744,4.68519562,2.408922996,4.268749466,22.000,23.947368,6.000,7.222222,0,19,78.233333,26.800000,59.200000,6.433333,17.766667,18.200000,24.366667,13.933333,25.500000,16.400000,13.033333,5.466667,3.033333,15.766667,80.000,27.000,59.500,6.000,18.000,20.500,26.500,13.000,26.000,16.000,12.500,5.500,3.000,16.000,13.510362134,4.521214328,6.905270378,2.920596686,5.256741671,7.265411688,8.239866625,3.90343208,4.629366479,5.130033236,3.863920936,3.025561601,2.108820998,3.48081772,14.000,16.000000,7.000,6.400000,0,25,1,14,4,1,14,10
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003,1163,1390,85,74,2,X,5,X,4,80.033333,29.533333,62.200000,6.066667,15.700000,14.900000,22.100000,14.766667,27.900000,15.633333,15.800000,5.933333,7.733333,18.400000,76.500,28.000,63.500,5.500,15.000,15.000,23.500,14.000,29.000,15.000,16.000,6.000,7.500,18.000,14.449635082,6.553405679,9.147828103,2.598850323,3.592617013,6.47728122,8.388621222,4.415359781,5.04018333,5.88676677,3.736123793,2.57217651,3.532444055,3.519404353,13.000,16.904762,9.000,10.666667,0,21,72.258065,25.645161,58.032258,6.935484,19.387097,14.032258,20.774194,13.741935,25.129032,14.645161,14.322581,5.516129,3.354839,18.516129,73.000,26.000,57.000,7.000,19.000,12.000,19.000,13.000,25.000,15.000,14.000,5.000,3.000,19.000,10.049768604,3.488537229,5.712465142,2.581155943,4.528998565,5.40051766,7.130730117,4.179056831,4.104809618,3.971132332,3.269934709,2.580322654,1.906976403,4.54511441,9.000,10.347826,9.000,9.250000,0,23,2,14,5,2,14,7
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1400,1163,82,78,3,X,1,X,5,78.857143,28.000000,62.428571,5.857143,16.785714,17.000000,23.785714,16.178571,26.142857,14.500000,13.428571,6.392857,3.857143,20.357143,77.500,27.000,62.500,5.500,15.500,16.000,24.000,16.000,26.500,14.000,13.500,5.000,4.000,20.000,10.006347186,5.06988205,8.582620579,2.505021357,5.626374054,5.734883521,7.330085879,3.820544595,4.274942339,4.598711559,3.132015964,3.956609913,1.483596306,5.34868825,12.500,14.818182,5.500,6.833333,0,22,80.033333,29.533333,62.200000,6.066667,15.700000,14.900000,22.100000,14.766667,27.900000,15.633333,15.800000,5.933333,7.733333,18.400000,76.500,28.000,63.500,5.500,15.000,15.000,23.500,14.000,29.000,15.000,16.000,6.000,7.500,18.000,14.449635082,6.553405679,9.147828103,2.598850323,3.592617013,6.47728122,8.388621222,4.415359781,5.04018333,5.88676677,3.736123793,2.57217651,3.532444055,3.519404353,13.000,16.904762,9.000,10.666667,0,21,3,14,5,2,14,5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1277,1268,60,58,3,X,7,X,6,67.225806,23.032258,51.096774,4.903226,13.387097,16.258065,22.129032,10.677419,24.258065,13.612903,14.548387,6.387097,3.709677,20.032258,68.000,24.000,50.000,5.000,12.000,15.000,22.000,11.000,24.000,13.000,15.000,6.000,4.000,20.000,9.725258094,4.230712115,6.225511144,2.241351378,4.104285687,7.589324674,8.905960308,3.691314942,3.714545598,4.071669805,3.364904308,3.242194936,2.383184844,4.175195564,12.000,14.789474,4.500,7.250000,0,19,80.785714,29.428571,63.357143,6.750000,16.964286,15.178571,21.571429,13.750000,26.750000,18.892857,14.107143,10.892857,6.607143,19.000000,80.000,28.000,64.000,6.500,17.000,14.500,21.500,13.000,26.000,17.000,14.000,10.000,6.500,19.000,12.699831259,5.533926183,7.665286296,2.473938156,3.108913637,6.371543063,7.320334828,3.250356134,5.941847861,5.123217153,2.499470744,4.68519562,2.408922996,4.268749466,22.000,23.947368,6.000,7.222222,0,19,2,14,3,1,14,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1400,1277,85,76,6,X,1,X,7,78.857143,28.000000,62.428571,5.857143,16.785714,17.000000,23.785714,16.178571,26.142857,14.500000,13.428571,6.392857,3.857143,20.357143,77.500,27.000,62.500,5.500,15.500,16.000,24.000,16.000,26.500,14.000,13.500,5.000,4.000,20.000,10.006347186,5.06988205,8.582620579,2.505021357,5.626374054,5.734883521,7.330085879,3.820544595,4.274942339,4.598711559,3.132015964,3.956609913,1.483596306,5.34868825,12.500,14.818182,5.500,6.833333,0,22,67.225806,23.032258,51.096774,4.903226,13.387097,16.258065,22.129032,10.677419,24.258065,13.612903,14.548387,6.387097,3.709677,20.032258,68.000,24.000,50.000,5.000,12.000,15.000,22.000,11.000,24.000,13.000,15.000,6.000,4.000,20.000,9.725258094,4.230712115,6.225511144,2.241351378,4.104285687,7.589324674,8.905960308,3.691314942,3.714545598,4.071669805,3.364904308,3.242194936,2.383184844,4.175195564,12.000,14.789474,4.500,7.250000,0,19,3,14,5,2,14,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2003,1345,1261,80,56,1,X,9,X,8,71.750000,23.750000,54.392857,5.107143,15.500000,19.142857,25.500000,10.392857,23.464286,12.250000,13.821429,7.178571,2.928571,19.821429,71.000,24.500,52.000,4.000,14.000,20.000,25.000,10.000,23.000,12.000,13.000,6.500,3.000,19.500,12.764606731,5.351531463,6.607175039,3.166248885,4.788102547,6.328736841,7.559639409,3.392140032,5.21026151,4.133198882,3.232400501,2.982089368,2.017122455,4.619231754,17.500,16.777778,11.500,12.000000,0,18,73.225806,26.806452,55.064516,6.741935,17.580645,12.870968,19.870968,10.612903,24.516129,16.387097,13.870968,8.000000,4.161290,16.354839,71.000,26.000,54.000,6.000,16.000,13.000,19.000,10.000,25.000,16.000,15.000,8.000,4.000,17.000,13.502369348,5.166684043,5.626932201,3.73245,4.752362149,5.789311617,8.192443408,3.852941863,5.111235761,5.975937416,3.621619665,2.921186916,1.845657606,3.411240097,19.000,20.142857,9.500,10.300000,0,21,1,14,3,3,16,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1400,1345,77,67,2,X,1,X,9,78.857143,28.000000,62.428571,5.857143,16.785714,17.000000,23.785714,16.178571,26.142857,14.500000,13.428571,6.392857,3.857143,20.357143,77.500,27.000,62.500,5.500,15.500,16.000,24.000,16.000,26.500,14.000,13.500,5.000,4.000,20.000,10.006347186,5.06988205,8.582620579,2.505021357,5.626374054,5.734883521,7.330085879,3.820544595,4.274942339,4.598711559,3.132015964,3.956609913,1.483596306,5.34868825,12.500,14.818182,5.500,6.833333,0,22,71.750000,23.750000,54.392857,5.107143,15.500000,19.142857,25.500000,10.392857,23.464286,12.250000,13.821429,7.178571,2.928571,19.821429,71.000,24.500,52.000,4.000,14.000,20.000,25.000,10.000,23.000,12.000,13.000,6.500,3.000,19.500,12.764606731,5.351531463,6.607175039,3.166248885,4.788102547,6.328736841,7.559639409,3.392140032,5.21026151,4.133198882,3.232400501,2.982089368,2.017122455,4.619231754,17.500,16.777778,11.500,12.000000,0,18,3,14,5,1,14,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1277,1160,79,64,1,X,7,X,10,67.225806,23.032258,51.096774,4.903226,13.387097,16.258065,22.129032,10.677419,24.258065,13.612903,14.548387,6.387097,3.709677,20.032258,68.000,24.000,50.000,5.000,12.000,15.000,22.000,11.000,24.000,13.000,15.000,6.000,4.000,20.000,9.725258094,4.230712115,6.225511144,2.241351378,4.104285687,7.589324674,8.905960308,3.691314942,3.714545598,4.071669805,3.364904308,3.242194936,2.383184844,4.175195564,12.000,14.789474,4.500,7.250000,0,19,75.516129,27.193548,61.322581,4.967742,15.258065,16.161290,23.935484,14.483871,27.967742,13.387097,14.000000,6.129032,6.645161,17.709677,76.000,27.000,61.000,5.000,15.000,16.000,24.000,14.000,29.000,14.000,14.000,6.000,7.000,18.000,14.179494526,5.312998871,7.231353469,1.905848368,3.376070053,5.73350835,7.611112402,4.61787083,4.949638876,4.659595261,4.25832514,2.825384222,2.858302293,3.089698529,15.000,14.000000,8.000,10.090909,0,20,2,14,3,3,14,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1268,1423,75,73,1,X,6,X,11,80.785714,29.428571,63.357143,6.750000,16.964286,15.178571,21.571429,13.750000,26.750000,18.892857,14.107143,10.892857,6.607143,19.000000,80.000,28.000,64.000,6.500,17.000,14.500,21.500,13.000,26.000,17.000,14.000,10.000,6.500,19.000,12.699831259,5.533926183,7.665286296,2.473938156,3.108913637,6.371543063,7.320334828,3.250356134,5.941847861,5.123217153,2.499470744,4.68519562,2.408922996,4.268749466,22.000,23.947368,6.000,7.222222,0,19,71.366667,26.033333,56.400000,6.766667,18.400000,12.533333,18.200000,9.966667,23.133333,14.666667,11.466667,9.200000,1.900000,18.433333,72.500,26.500,56.500,7.000,17.000,13.000,17.500,10.000,23.000,15.000,11.000,9.000,2.000,19.500,8.806280429,3.347498618,5.684825503,2.750339615,5.49984327,6.229702641,7.425027542,2.976729749,4.717782424,3.679705151,4.032055431,3.428078762,1.213430674,4.132990322,17.500,16.958333,9.500,9.000000,1,24,1,14,4,3,11,10
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1163,1140,58,53,1,X,5,X,12,80.033333,29.533333,62.200000,6.066667,15.700000,14.900000,22.100000,14.766667,27.900000,15.633333,15.800000,5.933333,7.733333,18.400000,76.500,28.000,63.500,5.500,15.000,15.000,23.500,14.000,29.000,15.000,16.000,6.000,7.500,18.000,14.449635082,6.553405679,9.147828103,2.598850323,3.592617013,6.47728122,8.388621222,4.415359781,5.04018333,5.88676677,3.736123793,2.57217651,3.532444055,3.519404353,13.000,16.904762,9.000,10.666667,0,21,72.451613,24.032258,51.258065,6.193548,16.129032,18.193548,24.161290,10.870968,24.419355,13.419355,13.741935,6.935484,2.516129,21.419355,71.000,24.000,51.000,6.000,17.000,19.000,25.000,10.000,25.000,13.000,13.000,7.000,3.000,22.000,9.982780875,3.842602113,6.526702766,2.713169733,3.757143729,5.121323755,6.377547961,3.766005311,4.617172295,4.264381081,4.194979023,2.682480009,1.650675922,3.712808371,13.000,14.652174,7.000,8.125000,0,23,2,14,5,4,13,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,1390,1360,77,69,1,X,4,X,13,72.258065,25.645161,58.032258,6.935484,19.387097,14.032258,20.774194,13.741935,25.129032,14.645161,14.322581,5.516129,3.354839,18.516129,73.000,26.000,57.000,7.000,19.000,12.000,19.000,13.000,25.000,15.000,14.000,5.000,3.000,19.000,10.049768604,3.488537229,5.712465142,2.581155943,4.528998565,5.40051766,7.130730117,4.179056831,4.104809618,3.971132332,3.269934709,2.580322654,1.906976403,4.54511441,9.000,10.347826,9.000,9.250000,0,23,74.678571,25.214286,53.535714,6.928571,18.035714,17.321429,26.321429,11.535714,26.357143,16.392857,18.178571,5.392857,3.428571,20.142857,74.500,26.000,54.000,7.000,17.000,17.000,26.000,11.000,27.500,16.000,17.000,5.500,3.000,20.000,10.059281933,4.41677903,6.368220552,2.955579469,5.607416696,5.099408593,6.330722076,4.281589775,4.778146921,4.763590977,4.439332382,2.528933174,1.451144376,4.820590731,11.000,11.647059,6.000,10.090909,1,17,2,14,7,0,8,9
